effect_id,doi_o,ref_o,description,discipline,disc_cat,n_o,r_o,n_r,r_r,gap,gap_band,tags,in_A0,thin_metadata,sim_round1_uncalibrated,sim_round1,sim_round2,audit_tier,simulable_final,sim_needs_review,narr_round1,narr_round1_reason,narr_round2,narr_round2_reason,narrative_disagreement,exclusion_reason,sim_round1_provenance,narrative_final,sim_admission,narrative_manual_adjudication_needed,narr_opus,opus_reason,agree3,narr_gpt,gpt_reason,narr_consensus,narr_votes,narr_nrounds
1347,10.1177/1948550617720269,"Glikson, E., Cheshin, A., & Kleef, G. A. van. (2017). The Dark Side of a Smiley. Social Psychological and Personality Science, 9(5), 614–625. https://doi.org/10.1177/1948550617720269",Including a smiling emoticon reduced the perceived competence of the candidate.,Social Psychology,social,85.0,0.3387194682727416,823.0,0.1093404791528976,0.229378989119844,mid,"smiley, emoticon, computer-mediated communication, impression formation, warmth, competence,",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,contested,The emoticon-competence effect (Glikson et al.) is still cited in HR/CMC research while replication debates over effect size persist in the literature.,obscure,Too niche a finding to have entered general awareness beyond specialists tracking emoticon/impression-formation research.,True,,calibrated full-pool rerun,DISAGREE,confirmed,True,original_dominates,"Business press, HR/workplace-etiquette blogs and email-communication trade pieces still cite ""smileys make you look incompetent"" affirmatively; the shrunken replication lives mainly in meta-science papers.",all_differ,original_dominates,"The study is still commonly cited in research and popular workplace advice as evidence that smiley emoticons can reduce perceived professional competence, with no widely known replication-failure narrative displacing it.",uncertain,2,4
930,10.1093/jcr/ucv049,"Jiang, Y., Gorn, G. J., Galli, M., & Chattopadhyay, A. (2015). Does Your Company Have the Right Logo? How and Why Circular- and Angular-Logo Shapes Influence Brand Attribute Judgments. Journal of Consumer Research, 42(5), 709–726. https://doi.org/10.1093/jcr/ucv049",Attitude: logoshape vs control,Marketing,marketing,109.0,0.1122853879250882,823.0,0.0316227766016837,0.0806626113234044,mid,"visual marketing, brand logo design, shape, product visualization, mental imagery, working memory",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,"A niche, low-effect-size logo-shape finding with tiny original sample has no broad recognition or citation battle either way.",obscure,"A niche logo-shape marketing effect with small samples; too peripheral for either ""landmark finding"" or ""famous failure"" narratives to form.",False,,calibrated full-pool rerun,obscure,confirmed,False,original_dominates,"Circular-vs-angular logo shape effects are still cited affirmatively in branding/design textbooks, marketing reviews, and trade blogs; the multi-lab shrinkage lives mainly in specialist replication papers.",majority,original_dominates,"Marketing and branding literature generally continues to present logo-shape effects as a usable design principle, with no replication-failure narrative comparably prominent in broad discussion.",uncertain,2,3
761,10.1073/pnas.1706913114,"Hofstetter, R., Rüppell, R., & John, L. K. (2017). Temporary sharing prompts unrestrained disclosures that leave lasting negative impressions. Proceedings of the National Academy of Sciences, 114(45), 11902–11907. https://doi.org/10.1073/pnas.1706913114","Relative to traditional, offline forms of communication, there is an enhanced permanence to digital sharing. Digital disclosures can come back to haunt, making it challenging for people to manage the impressions they make upon others. Nine studies show that, paradoxically, these challenges can be exacerbated by temporary-sharing technologies. Temporary sharing reduces pri-vacy concerns, in turn increasing disclosure of potentially com-promising information (in the form of uninhibited selfies).",Judgment and Decision Making,jdm,323.0,0.1710431685516175,820.0,0.1637590605842314,0.0072841079673861,low,"disclosure, privacy, self-presentation, impression formation, social media",False,False,NOT_SIMULABLE,SIMULABLE,,B_calibrated_only,True,False,obscure,Small-effect JDM finding on ephemeral-sharing paradox has negligible replication gap and no broader recognition in either direction.,obscure,"Niche JDM finding on digital disclosure permanence; too specific and low-profile to carry any widely shared reputation, replicating or not.",False,,calibrated full-pool rerun,obscure,confirmed,False,obscure,"This Snapchat-disclosure PNAS paper is rarely cited outside niche privacy/marketing journals; it appears in no textbooks or popular coverage, and its successful replication went unnoticed.",unanimous,obscure,"This 2017 temporary-sharing disclosure effect has not become a widely retold finding in mainstream psychology, popular science, or applied communication literature, and no prominent replication-failure narrative is associated with it.",obscure,4,4
1186,10.1111/1467-6494.00102,"Watson, D., Hubbard, B., & Wiese, D. (2000). General Traits of Personality and Affectivity as Predictors of Satisfaction in Intimate Relationships: Evidence from Self‐ and Partner‐Ratings. Journal of Personality, 68(3), 413–449. Portico. https://doi.org/10.1111/1467-6494.00102",Romantic satisfaction is negatively correlated with negative emotionality.,Differential Psychology,personality,210.0,-0.32,795.0,-0.23,0.09,mid,"Big Five, life outcomes, metascience, personality traits, replication, open data, open materials, preregistered",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,A narrow personality-trait correlation with modest replication gap; neither version has broad recognition beyond specialist literature.,obscure,"This is a niche personality-trait correlation, not a famous named finding; neither its result nor replication history has entered general awareness.",False,,calibrated full-pool rerun,obscure,confirmed,False,original_dominates,"Neuroticism-dissatisfaction link is standard in personality/relationship textbooks, meta-analyses, and couples-therapy literature; the replication merely shrank it, prompting no cautionary-tale narrative.",majority,original_dominates,"The negative association between negative emotionality (especially neuroticism) and romantic relationship satisfaction remains a well-established, frequently replicated conclusion in personality and relationship science.",uncertain,2,4
1407,10.1002/(sici)1099-0771(200001/03)13:1<1::aid-bdm333>3.0.co;2-s,"Finucane, M. L., Alhakami, A., Slovic, P., & Johnson, S. M. (2000). The affect heuristic in judgments of risks and benefits. Journal of Behavioral Decision Making, 13(1), 1–17. https://doi.org/10.1002/(sici)1099-0771(200001/03)13:1<1::aid-bdm333>3.0.co;2-s",increasing benefits leads people to judge its risks as lower,Psychology,psych_general,219.0,-0.75,776.0,-0.87,-0.12,low,"CORE, Judgment, Decision Making, JDM, Heuristics, Biases",False,False,NOT_SIMULABLE,SIMULABLE,,B_calibrated_only,True,False,original_dominates,"The affect heuristic (risk-benefit inverse correlation) remains a textbook JDM finding; replication strengthened rather than weakened it, so no controversy exists.",original_dominates,"The risk-benefit inverse relationship (affect heuristic) is a well-known robust finding; replication strengthened it, so no failure narrative exists.",False,,calibrated full-pool rerun,original_dominates,confirmed,False,original_dominates,"Affect heuristic's inverse risk-benefit link is still taught in decision-making textbooks, risk-perception reviews, and popular behavioral-economics writing; the replication succeeded, so no failure narrative exists.",unanimous,original_dominates,"The inverse relationship between perceived benefits and risks remains widely presented as a core example of the affect heuristic, with no broadly recognized replication-failure narrative displacing it.",original_dominates,4,4
1959,10.1093/jcr/ucz031,"Park, H., Lalwani, A. K., & Silvera, D. H. (2019). The Impact of Resource Scarcity on Price-Quality Judgments. Journal of Consumer Research, 46(6), 1110–1124. https://doi.org/10.1093/jcr/ucz031",Scarcity decreases consumers’ tendency to use price to judge product quality.,Marketing,marketing,149.0,0.2236067977499789,773.0,0.0399680383488715,0.1836387594011073,mid,"scarcity, resource, price-quality judgments, price-quality perception, categorization, desire for abundance",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,This niche marketing finding lacks broad citation or public awareness; neither the original nor its replication has gained notable traction.,obscure,Niche marketing lab finding on scarcity and price-quality judgment; too specific to have entered general researcher awareness either way.,False,,calibrated full-pool rerun,obscure,confirmed,False,obscure,"A niche JCR scarcity/price-quality effect: few citations, no textbook or press presence, and its shrunken replication lives only in aggregate replication-project datasets.",unanimous,obscure,"This 2019 consumer-behavior finding has not become a widely repeated textbook or popular-science claim, nor is any replication failure a broadly recognized counter-narrative.",obscure,4,4
1193,10.1037/0033-2909.129.6.914,"Thoresen, C. J., Kaplan, S. A., Barsky, A. P., Warren, C. R., & de Chermont, K. (2003). The Affective Underpinnings of Job Perceptions and Attitudes: A Meta-Analytic Review and Integration. Psychological Bulletin, 129(6), 914–945. https://doi.org/10.1037/0033-2909.129.6.914",Occupational commitment is negatively correlated with negative emotionality.,Differential Psychology,personality,713.0,-0.19,748.0,-0.26,-0.07,low,"Big Five, life outcomes, metascience, personality traits, replication, open data, open materials, preregistered",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,A narrow personality-trait correlation with a stronger replication is unlikely to attract attention outside specialist literature.,obscure,"A narrow personality-trait correlation like this lacks the fame needed for either a ""classic finding"" or ""failed replication"" reputation to form.",False,,calibrated full-pool rerun,obscure,confirmed,False,obscure,"This specific negative-affectivity/occupational-commitment correlation lives only in meta-analytic tables and niche affect-at-work reviews; no textbook, press, or replication-controversy discourse features it.",unanimous,obscure,"This specific negative association is not a prominent standalone narrative in contemporary psychology or popular discussion, and no widely known replication-failure story has displaced it.",obscure,4,4
1203,10.1037/0021-9010.85.5.751,"Judge, T. A., & Bono, J. E. (2000). Five-factor model of personality and transformational leadership. Journal of Applied Psychology, 85(5), 751–765. https://doi.org/10.1037/0021-9010.85.5.751",Leadership is positively correlated with agreeableness.,Differential Psychology,personality,169.0,0.27,747.0,0.28,-0.01,low,"Big Five, life outcomes, metascience, personality traits, replication, open data, open materials, preregistered",False,False,NOT_SIMULABLE,SIMULABLE,,B_calibrated_only,True,False,obscure,A narrow personality-trait correlation with near-identical replication generates no notable narrative in either specialist or public discourse.,obscure,"This specific trait-leadership correlation is too narrow/niche a finding to carry any common cultural or field-wide ""replicated""/""failed"" narrative.",False,,calibrated full-pool rerun,obscure,confirmed,False,original_dominates,"Agreeableness–transformational leadership links still cited affirmatively in leadership textbooks, meta-analyses and applied HR/selection literature; the replication (r=0.28) corroborated rather than challenged it.",majority,original_dominates,"The literature still generally treats agreeableness as a modest positive correlate of transformational leadership, with no widely known replication failure displacing that conclusion.",uncertain,2,4
748,10.1177/0146167215610520,"Cheung, B. Y., & Heine, S. J. (2015). The Double-Edged Sword of Genetic Accounts of Criminality. Personality and Social Psychology Bulletin, 41(12), 1723–1738. https://doi.org/10.1177/0146167215610520",effect of condition on causal locus,Social Psychology,social,298.0,0.282842712474619,743.0,0.282842712474619,0.0,low,"genetic essentialism, attribution theory, legal decision making, psychological essentialism",False,False,NOT_SIMULABLE,SIMULABLE,,B_calibrated_only,True,False,obscure,"Effect sizes match exactly with no gap, and this narrow topic lacks broader scientific or public visibility either way.",obscure,"Niche, narrowly-specified effect with no gap and low profile; too peripheral to have generated either a ""classic finding"" or ""failed replication"" reputation.",False,,calibrated full-pool rerun,obscure,confirmed,False,obscure,"Cheung & Heine's genetic-attribution study lives mainly in niche genetic-essentialism citations; it appears in no textbooks or popular coverage, and its successful replication drew little attention.",unanimous,obscure,"This specific Cheung and Heine finding has limited visibility in broad psychology, popular-science, and applied narratives, with neither the original result nor any replication debate widely canonized.",obscure,4,3
1406,10.1037/a0027407,"Carter, T. J., & Gilovich, T. (2012). I am what I do, not what I have: The differential centrality of experiential and material purchases to the self. Journal of Personality and Social Psychology, 102(6), 1304–1317. https://doi.org/10.1037/a0027407",Knowledge of one’s experiential purchases is perceived as providing greater insight into one’s true self than knowledge of one’s material purchases.,Psychology,psych_general,121.0,0.1823885229561945,743.0,0.3090860723375581,-0.1266975493813635,low,"CORE, Judgment, Decision Making, JDM, Heuristics, Biases",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,A niche JDM sub-finding with no mainstream cultural or textbook traction; replication actually strengthened it but drew little notice.,obscure,"A niche experiential-vs-material purchases sub-finding within JDM literature, too specific to have formed any widely shared default association.",False,,calibrated full-pool rerun,obscure,confirmed,False,original_dominates,"Experiential-purchase superiority circulates affirmatively in happiness/consumer-behavior reviews, marketing textbooks, and popular press; the replication actually strengthened the effect, so no failure narrative exists.",majority,original_dominates,"The idea that experiential purchases are more self-defining than material purchases remains broadly presented as an established finding, with no widely recognized replication-failure narrative displacing it.",uncertain,2,4
736,10.1093/jcr/ucaa006,"VanBergen, N., Irmak, C., & Sevilla, J. (2020). Product Entitativity: How the Presence of Product Replicates Increases Perceived and Actual Product Efficacy. Journal of Consumer Research, 47(2), 192–214. https://doi.org/10.1093/jcr/ucaa006",Presenting multiple product replicates as a group (vs. presenting a single item) increases product efficacy perceptions,Marketing,marketing,87.0,0.2121320343559642,702.0,0.0499376169438922,0.162194417412072,mid,"Entitativity, product quantity, perceived efficacy",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,A niche marketing/psychology effect with small original samples; neither the finding nor its replication has broad recognition or debate.,obscure,Niche marketing/entitativity effect with small original sample; not widely known enough for either narrative to dominate.,False,,calibrated full-pool rerun,obscure,confirmed,False,obscure,"Product entitativity is a niche JCR effect with few citing papers, no textbook or press presence; the Many Labs-style shrunken replication is likewise known only to metascience specialists.",unanimous,obscure,"This 2020 consumer-behavior finding has limited broad textbook or popular-science visibility, and no widely known replication-failure narrative has displaced it.",obscure,4,4
1874,10.1037/a0025883,"Gray, K., Knobe, J., Sheskin, M., Bloom, P., & Barrett, L. F. (2011). More than a body: Mind perception and the nature of objectification. Journal of Personality and Social Psychology, 101(6), 1207–1220. https://doi.org/10.1037/a0025883",Perceived agency in Sexual Condition being lower than Clothed Condition,Psychology,psych_general,66.0,-0.282945147243684,673.0,-0.196116135138184,0.0868290121055,mid,"CORE, Judgment, Decision Making, JDM, Heuristics, Biases, morality, dehumanization, pornography, dualism, sexism",False,False,NOT_SIMULABLE,SIMULABLE,,B_calibrated_only,True,False,obscure,"This narrow objectification/dehumanization sub-finding circulates only within specialist JDM literature, with neither version broadly known elsewhere.",obscure,"A niche objectification/dehumanization sub-finding, too specific and low-profile for either ""classic finding"" or ""failed replication"" narratives to dominate.",False,,calibrated full-pool rerun,obscure,confirmed,False,original_dominates,"The mind-perception objectification effect replicated (Many Labs 2, smaller r) and is still cited affirmatively in objectification reviews, social-cognition chapters, and popular body-image writing.",majority,original_dominates,"The claim that sexualization/objectification reduces perceived agency remains widely presented as an established finding, while any replication concerns are much less prominent in broad scientific and popular accounts.",uncertain,2,4
1509,10.1075/arcl.7.07gri,"Gries, S. Th., & Wulff, S. (2009). Psycholinguistic and corpus-linguistic evidence for L2 constructions. Annual Review of Cognitive Linguistics, 7, 163–186. Portico. https://doi.org/10.1075/arcl.7.07gri","When the verb in the target is distinctive for the to-construction as opposed to the ing-construction, this hugely increases the odds of another to-construction by a factor (preterit verb in Spanish replication)",Linguistics,cognitive,94.0,0.9903771278865148,611.0,0.88,0.1103771278865148,mid,"Tense-aspect acquisition, spanish as a second language, preterit and imperfect, learner corpus research, complementation, to, V-ing, constructions, patterns, second/foreign language learning, corpora, collostructions, experiments, priming, acceptability judgments",False,False,NOT_SIMULABLE,SIMULABLE,,B_calibrated_only,True,False,obscure,This is a narrow corpus-linguistics collocation finding with no broad citation footprint or public awareness of either result.,obscure,Highly technical corpus-linguistics finding on construction priming; too niche outside specialist syntax/acquisition circles for any common narrative to form.,False,,calibrated full-pool rerun,obscure,confirmed,False,obscure,"This technical corpus/priming result lives only in specialist psycholinguistics citations; no textbook, press, or replication-debate discourse discusses it, so no framing dominates.",unanimous,obscure,"This specific L2 Spanish preterit-verb construction-priming result is a specialized psycholinguistic finding with little broad textbook, popular-science, or applied-literature visibility.",obscure,4,4
1228,10.1002/jcpy.1028,"Lee, S., Baumgartner, H., & Winterich, K. P. (2018). Did They Earn It? Observing Unearned Luxury Consumption Decreases Brand Attitude When Observers Value Fairness. Journal of Consumer Psychology, 28(3), 412–436. Portico. https://doi.org/10.1002/jcpy.1028","Unearned luxury consumption will lead to lower brand attitude than earned luxury consumption when consumers' fairness concerns are salient, but less so when fairness concerns are not salient (effect of consumption resources)",Marketing,marketing,251.0,0.170293863659264,604.0,0.1183215956619923,0.0519722679972717,mid,"moral values, fairness, luxury consumption, consumption resources, brand attitude",False,False,NOT_SIMULABLE,SIMULABLE,,B_calibrated_only,True,False,obscure,A niche marketing interaction effect with modest effect sizes; neither the original nor its replication has broad recognition beyond specialist journals.,obscure,"This is a niche interaction effect in a specific marketing study, too specific and peripheral for any broad default association to exist.",False,,calibrated full-pool rerun,obscure,confirmed,False,obscure,"A niche JCP consumer-behavior effect with few citations, absent from textbooks and press; even its successful replication lives only in aggregate replication-project datasets.",unanimous,obscure,"This narrow consumer-behavior finding has little presence in broad scientific or popular discourse, and no replication-failure narrative is widely known.",obscure,4,4
1264,10.1177/0956797615625640,"Chou, E. Y., Parmar, B. L., & Galinsky, A. D. (2016). Economic Insecurity Increases Physical Pain. Psychological Science, 27(4), 443–454. https://doi.org/10.1177/0956797615625640",Recalling an instance in which one felt economically scarce causes an increase in reported physical pain,Marketing,marketing,231.0,0.1531709544131907,603.0,0.210196709523022,-0.0570257551098313,low,"economic insecurity, pain, sense of control",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,"A niche marketing-psychology finding with a stronger, non-controversial replication; neither version has broad recognition outside specialists.",obscure,Niche marketing-psych finding on scarcity and pain; too specific and low-profile to carry any common replication narrative.,False,,calibrated full-pool rerun,obscure,confirmed,False,original_dominates,"The economic-insecurity-to-pain link is cited affirmatively in scarcity/pain reviews, marketing and health-psychology citing work, and press coverage; the successful replication reinforces rather than contests it.",majority,obscure,This specific economic-insecurity-to-physical-pain finding has not become a widely repeated canonical result or a prominent replication-failure story in broad psychology or popular-science discourse.,obscure,3,4
1419,10.1177/0022243718813544,"Jami, A. (2019). Having Control Over and Above Situations: The Influence of Elevated Viewpoints on Risk Taking. Journal of Marketing Research, 56(2), 230–244. https://doi.org/10.1177/0022243718813544","Physically elevated viewpoints lead to an illusory sense of control, which increases individuals’ risk-taking behavior.",Marketing,marketing,203.0,0.170293863659264,603.0,0.0099995000374968,0.1602943636217671,mid,"elevation, illusory control, risk taking, vertical position, viewpoint",False,False,NOT_SIMULABLE,SIMULABLE,,B_calibrated_only,True,False,obscure,A niche marketing priming effect; neither the original nor its replication has gained notable attention beyond specialist literature.,obscure,"A niche marketing priming effect too specific and low-profile for either ""classic finding"" or ""failed replication"" narrative to dominate.",False,,calibrated full-pool rerun,obscure,confirmed,False,obscure,"Jami's elevated-viewpoint risk effect appears mainly in scattered JMR-adjacent citations; it never entered textbooks or press, and its null replication lives only in specialist replication datasets.",unanimous,obscure,"This specific elevated-viewpoint-to-risk-taking effect has received little broad textbook, popular-science, or applied-literature attention, and no replication-failure narrative is widely known.",obscure,4,3
629,10.1126/science.1189993,"Ackerman, J. M., Nocera, C. C., & Bargh, J. A. (2010). Incidental Haptic Sensations Influence Social Judgments and Decisions. Science, 328(5986), 1712–1715. https://doi.org/10.1126/science.1189993",Incidental Haptic Sensations Influence Social Judgments and Decisions,Social Psychology,social,54.0,0.26111568302638,599.0,0.063,0.19811568302638,mid,"Social Science Replication Project, Science, Nature, Human Behavior",False,False,NOT_SIMULABLE,SIMULABLE,,B_calibrated_only,True,False,failure_dominates,"This ""embodied cognition"" priming effect became a textbook replication-crisis example, now mainly cited as a cautionary non-replication.",failure_dominates,"""Warmth/heavy = trustworthy"" priming study is a textbook cited replication-crisis casualty from the Social Sciences Replication Project.",False,,calibrated full-pool rerun,failure_dominates,confirmed,False,failure_dominates,"Ackerman's haptic priming is now cited mainly in replication-crisis reviews, Many Labs/RRR-style failure lists, methods teaching, and embodiment critiques rather than affirmatively.",unanimous,original_dominates,"The study remains widely presented in textbooks and popular accounts as a classic embodied-cognition demonstration, while its replication concerns are much less prominent outside methodological and replication-focused discussions.",failure_dominates,3,3
1826,10.1016/j.poetic.2015.07.001,"Black, J. E., & Barnes, J. L. (2015). The effects of reading material on social and non-social cognition. Poetics, 52, 32–43. https://doi.org/10.1016/j.poetic.2015.07.001",The effects of reading material on transportation,Cognitive Psychology,cognitive,60.0,0.3261363455467632,594.0,0.0099995000374968,0.3161368455092663,high,"Fiction , Cognitive ability , Theory of mind",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,This niche narrative-transportation effect and its replication failure are rarely discussed outside specialist cognitive psychology circles.,obscure,"Niche narrative-transportation finding, too specialized in cognitive psychology to have a widely shared default association either way.",False,,calibrated full-pool rerun,obscure,confirmed,False,obscure,Black & Barnes' transportation sub-effect is a minor result in a low-citation Poetics paper; neither affirmative nor replication-failure framing appears in textbooks or press.,unanimous,obscure,"This specific Black and Barnes finding is rarely discussed outside specialized research on narrative reading and transportation, with no widely known replication-failure narrative.",obscure,4,4
1884,10.1093/jcr/ucz028,"Huang, F., Wong, V. C., & Wan, E. W. (2019). The Influence of Product Anthropomorphism on Comparative Judgment. Journal of Consumer Research. https://doi.org/10.1093/jcr/ucz028",Consumers will be more likely to use a holistic process (vs. an attribute-by-attribute comparison) to judge anthropomorphized products.,Marketing,marketing,101.0,0.6708203932499369,584.0,0.0499376169438922,0.6208827763060447,high,"anthropomorphism, comparative judgment, absolute strategy, dimension-by-dimension strategy",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,This niche marketing/anthropomorphism finding and its replication failure are known only within specialist consumer-behavior circles.,obscure,"A niche marketing/anthropomorphism finding, too specific and low-profile for either a ""classic effect"" or ""famous failure"" narrative to have formed.",False,,calibrated full-pool rerun,obscure,confirmed,False,obscure,"A niche JCR anthropomorphism-and-holistic-processing paper: a handful of specialist marketing citations, no textbook or press presence, and the replication result circulates only inside replication-project datasets.",unanimous,obscure,"This specific product-anthropomorphism comparative-judgment finding has little broad textbook, popular-science, or replication-discourse visibility.",obscure,4,4
1747,10.1037/0096-3445.136.2.289,"Van Boven, L., & Ashworth, L. (2007). Looking forward, looking back: Anticipation is more evocative than retrospection. Journal of Experimental Psychology: General, 136(2), 289–300. https://doi.org/10.1037/0096-3445.136.2.289","Simply adopting a future or past temporal perspective, independent of people’s actual temporal relation to an emotional event, is sufficient to produce more intense emotion during anticipation than during retrospection (hypothetical future ski vacation)",Cognitive Psychology,cognitive,95.0,0.0698291276999138,564.0,-0.0049999375011718,0.064829190198742,mid,"Affective forecasting, anticipation, emotion, memory, simulation",True,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed_A0,True,False,obscure,This narrow effect on hypothetical temporal framing shows minimal citation traction; neither the original nor its null replication is widely discussed.,obscure,"A niche, low-power finding on temporal framing of emotion; too specific and marginal to have entered common researcher lore either way.",False,,"calibrated prompt, A0 anchor-calibration test batch",obscure,confirmed,False,obscure,Van Boven & Ashworth's anticipation-evocativeness effect is a low-profile citation in affective-forecasting reviews; neither the claim nor its Many Labs-style non-replication features in textbooks or media.,unanimous,original_dominates,"The anticipation-versus-retrospection asymmetry remains commonly presented as a supported finding in work on affective forecasting and temporal emotion, with no widely known replication-failure narrative eclipsing it.",obscure,3,4
1928,10.1177/0956797614563108,"Kupor, D. M., Laurin, K., & Levav, J. (2015). Anticipating Divine Protection? Reminders of God Can Increase Nonmoral Risk Taking. Psychological Science, 26(4), 374–384. https://doi.org/10.1177/0956797614563108",Implicitly priming God using the scrambled-sentence paradigm increases self-reported risk taking,Social Psychology,social,61.0,0.2758634886606276,556.0,0.0698291276999138,0.2060343609607137,mid,"risk taking, God, religion, risk tolerance",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,"A niche priming-effect finding, mostly known within replication-crisis social psychology circles, not broader public or scientific discourse.",obscure,"Niche priming study; unlike ego-depletion or power-posing, it never entered general awareness as either finding or replication failure.",False,,calibrated full-pool rerun,obscure,confirmed,False,obscure,"Niche religious-priming result: absent from textbooks and popular press; discussed mainly in specialist priming/replication literature (e.g., Many Labs-style reports) with little wider circulation either way.",unanimous,obscure,"This specific God-priming/risk-taking finding has little visibility in contemporary textbooks, popular science, or applied psychology, regardless of any later scrutiny.",obscure,4,4
1814,10.1037/a0023527,"Bargh, J. A., & Shalev, I. (2012). The substitutability of physical and social warmth in daily life. Emotion, 12(1), 154–162. https://doi.org/10.1037/a0023527",People lacking social warmth compensate through physical warmth in the form of hot showers/baths,Social Psychology,social,51.0,0.57,553.0,0.08,0.4899999999999999,high,"unconscious, self-regulation, embodiment, warmth",True,False,NOT_SIMULABLE,SIMULABLE,,A0_calibrated_mandated,True,False,contested,"This embodied-cognition warmth finding is a textbook replication-crisis example, cited both as classic evidence and as a cautionary failure.",failure_dominates,Embodied-warmth/loneliness-showers finding is a textbook cited casualty of the social priming replication crisis.,True,,"calibrated prompt, A0 anchor-calibration test batch",DISAGREE,confirmed,True,failure_dominates,"Donnellan et al.'s failed replications made this a stock replication-crisis and embodiment-priming cautionary case in methods reviews, blogs (Data Colada-style commentary), and teaching material.",majority,original_dominates,"The hot-shower/loneliness result remains widely repeated in popular psychology and discussions of embodied cognition, while its limited replication support is much less broadly known.",uncertain,2,3
1728,10.1111/j.1467-9280.2007.01961.x,"Valdesolo, P., & DeSteno, D. (2007). Moral Hypocrisy. Psychological Science, 18(8), 689–690. https://doi.org/10.1111/j.1467-9280.2007.01961.x",Individuals perceived their own transgressions to be less objectionable than the same transgression enacted by another person (without altruists in the sample of replication study),Social Psychology,social,74.0,0.4852716953798207,540.0,0.0,0.4852716953798207,high,"Hypocrisy, Morality, Groups, Identity, Minimal groups, Partisanship",True,False,NOT_SIMULABLE,SIMULABLE,,A0_calibrated_mandated,True,False,obscure,This niche hypocrisy sub-finding and its null replication are rarely discussed outside specialist morality-judgment researchers.,obscure,Too niche a sub-finding (specific hypocrisy/moral-transgression paradigm) to have entered common lore either as landmark or as failed-replication poster child.,False,,"calibrated prompt, A0 anchor-calibration test batch",obscure,confirmed,False,obscure,"This specific two-page Valdesolo & DeSteno study is seldom named in textbooks, press, or the RRR-failure discourse; moral hypocrisy circulates generically, not via this paper.",unanimous,original_dominates,"The self-serving moral double standard described as moral hypocrisy remains widely presented as a robust, intuitive finding, while the replication qualification is not the better-known account outside specialist discussions.",obscure,3,4
1802,10.1177/0956797611432497,"Banerjee, P., Chatterjee, P., & Sinha, J. (2012). Is It Light or Dark? Recalling Moral Behavior Changes Perception of Brightness. Psychological Science, 23(4), 407–409. https://doi.org/10.1177/0956797611432497",Recalling unethical deeds darkens perceived room brightness,Psychology,psych_general,74.0,0.3047757271037837,482.0,0.024992191160203,0.2797835359435807,high,"morality, light, grounded cognition, embodiment",True,False,NOT_SIMULABLE,SIMULABLE,,A0_calibrated_mandated,True,False,failure_dominates,"This ""Macbeth effect"" study became a textbook replication-crisis cautionary tale, now cited more for its failure than original finding.",failure_dominates,"The ""Macbeth effect"" is a textbook cited example of the replication crisis in embodied-cognition/social-priming psychology.",False,,"calibrated prompt, A0 anchor-calibration test batch",failure_dominates,confirmed,False,failure_dominates,"Since the Many Labs 1 null (r≈.03), it circulates mainly in replication-crisis reviews, methods teaching, and embodiment critiques as a canonical failed-effect example.",unanimous,obscure,"This specific brightness-perception finding is rarely discussed outside narrow embodied-cognition and moral-metaphor literature, with neither the original result nor a replication failure widely dominating public or textbook accounts.",failure_dominates,3,4
1617,10.1037/pspa0000032,"Hoorens, V., & Bruckmüller, S. (2015). Less is more? Think again! A cognitive fluency-based more–less asymmetry in comparative communication. Journal of Personality and Social Psychology, 109(5), 753–766. https://doi.org/10.1037/pspa0000032",more-less asymmetry in agreement with comparative statements-male female,Social Psychology,social,320.0,0.6782329983125268,433.0,0.4819187497721559,0.1963142485403708,mid,"social comparison, framing, fluency, meta-cognition, social judgment, verbal communication",False,False,SIMULABLE,SIMULABLE,SIMULABLE,A_dual_confirmed,True,False,obscure,This niche comparative-framing effect lacks broad citation or public awareness; both original and replication remain confined to specialist literature.,obscure,This is a niche framing/fluency effect lacking the notoriety of canonical replication-crisis cases; most researchers would have no default association at all.,False,,calibrated compressed prompt (finish pass),obscure,confirmed,False,obscure,"The more–less asymmetry lives only in a thin specialist comparative-communication citation trail; it appears in no textbooks, popular press, or replication-crisis commentary.",unanimous,obscure,"This niche comparative-language effect is rarely discussed in broad psychology textbooks, popular science, or applied literature, and neither the original result nor any replication account has a widely dominant public narrative.",obscure,4,4
